Date,Tavg,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Humidity,daylength
2009-10-30,14.166666666666668,0.98,28.83,29.555,15.649999999999999,20.5,17.65,86.5,627.0
2009-10-31,5.277777777777778,0.0075,29.215,29.865000000000002,12.25,26.0,12.65,66.0,624.5
2010-05-01,18.333333333333336,0.06,28.92,29.595,8.25,21.5,8.75,66.0,841.0
2010-05-02,16.11111111111111,0.62,28.935,29.605,3.6,25.5,6.5,72.0,843.0
2010-05-03,16.38888888888889,0.0,29.1,29.77,8.850000000000001,25.0,9.45,55.0,845.5
2010-05-04,18.888888888888886,0.0,29.09,29.775,13.0,21.0,13.399999999999999,44.5,848.0
2010-05-05,18.055555555555557,0.005,29.115,29.77,9.95,27.0,12.45,36.0,850.0
2010-05-06,12.5,0.030000000000000002,29.299999999999997,29.99,5.800000000000001,4.5,9.6,56.0,852.5
2010-05-07,11.38888888888889,0.73,29.009999999999998,29.73,3.1500000000000004,32.5,13.5,78.5,855.0
2010-05-08,7.777777777777778,0.05,29.39,30.055,14.05,29.5,14.8,65.0,857.5
2010-05-09,8.61111111111111,0.0,29.625,30.314999999999998,2.15,20.5,6.15,48.5,860.0
2010-05-10,10.277777777777779,0.005,29.505,30.244999999999997,13.0,11.5,13.6,45.5,862.0
2010-05-11,10.0,0.845,29.185000000000002,29.895,4.3,10.5,10.15,86.5,864.0
2010-05-12,9.444444444444445,0.13,29.384999999999998,30.095,8.600000000000001,6.0,10.2,86.0,866.0
2010-05-13,16.944444444444443,1.23,29.255000000000003,29.93,5.35,25.0,12.850000000000001,72.5,868.0
2010-05-14,14.166666666666668,0.0,29.490000000000002,30.17,11.4,26.0,11.75,59.5,870.0
2010-05-15,11.944444444444445,0.0,29.560000000000002,30.255000000000003,4.05,4.5,6.1,64.0,872.0
2010-05-16,12.777777777777779,0.0,29.46,30.175,10.399999999999999,5.0,10.8,64.0,874.0
2010-05-17,12.777777777777779,0.06,29.32,30.035,8.75,3.0,9.3,63.0,876.0
2010-05-18,13.333333333333334,0.0,29.285,29.985,9.35,2.5,9.95,56.0,878.0
2010-05-19,15.277777777777779,0.0,29.335,30.02,6.050000000000001,4.0,6.85,46.5,880.0
2010-05-20,16.38888888888889,0.07,29.32,30.02,6.55,12.5,7.6,63.5,882.0
2010-05-21,18.055555555555557,0.305,29.18,29.875,4.8,11.0,6.25,79.5,884.0
2010-05-22,18.61111111111111,0.005,29.259999999999998,29.94,3.05,10.5,5.75,79.5,886.0
2010-05-23,24.72222222222222,0.0,29.295,29.965,9.75,18.0,10.0,69.0,887.0
2010-05-24,27.5,0.0,29.36,30.020000000000003,6.449999999999999,13.5,8.05,60.5,888.5
2010-05-25,26.11111111111111,0.0,29.36,30.03,5.75,12.5,7.949999999999999,55.0,890.5
2010-05-26,25.27777777777778,0.005,29.314999999999998,29.990000000000002,3.1500000000000004,2.5,5.15,60.0,892.5
2010-05-27,20.833333333333336,0.0,29.335,30.015,11.55,2.5,11.85,50.0,893.5
2010-05-28,20.0,0.0,29.305,30.0,8.9,2.5,9.4,52.0,895.0
2010-05-29,22.77777777777778,0.0,29.255000000000003,29.939999999999998,4.75,6.0,5.699999999999999,57.0,896.5
2010-05-30,25.0,0.0025,29.195,29.869999999999997,4.55,17.5,6.0,54.0,897.5
2010-05-31,23.61111111111111,0.915,29.18,29.855,1.1,21.5,4.75,71.0,899.0
2010-06-01,23.61111111111111,0.0,29.135,29.835,4.75,18.0,6.05,66.0,900.5
2010-06-02,19.72222222222222,1.1600000000000001,29.025,29.700000000000003,3.2,33.0,9.399999999999999,79.5,901.5
2010-06-03,18.055555555555557,0.0,29.125,29.799999999999997,6.4,4.0,7.75,51.0,902.5
2010-06-04,21.666666666666664,0.0025,29.035,29.72,7.3,21.5,9.15,67.5,903.5
2010-06-05,21.11111111111111,0.33,28.975,29.655,4.4,23.5,7.9,81.0,905.5
2010-06-06,19.166666666666664,0.005,29.189999999999998,29.835,8.75,32.5,10.8,65.5,906.0
2010-06-07,16.944444444444443,0.0,29.375,30.045,6.45,7.5,7.4,60.0,906.5
2010-06-08,17.22222222222222,0.39,29.25,29.965,8.3,13.0,9.5,81.0,908.0
2010-06-09,23.61111111111111,0.0,29.16,29.83,10.1,27.5,10.8,51.5,908.5
2010-06-10,20.0,0.0,29.285,29.950000000000003,5.05,7.5,6.7,61.0,909.5
2010-06-11,24.72222222222222,0.215,29.21,29.884999999999998,8.7,19.0,10.35,72.5,909.5
2010-06-12,21.11111111111111,0.23,29.28,29.950000000000003,3.05,3.0,7.75,78.0,910.5
2010-06-13,19.444444444444443,0.25,29.29,29.975,3.55,8.0,4.8,82.5,910.5
2010-06-14,18.888888888888886,0.0075,29.255000000000003,29.93,5.85,4.5,6.55,84.0,911.5
2010-06-15,21.11111111111111,0.735,29.195,29.884999999999998,2.7,19.5,5.9,85.5,911.5
2010-06-16,23.61111111111111,0.0,29.310000000000002,29.975,6.0,27.5,9.6,62.0,912.5
2010-06-17,23.888888888888886,0.0,29.33,30.005000000000003,5.1,14.0,7.2,63.0,912.5
2010-06-18,26.11111111111111,0.765,29.21,29.915,6.5,21.5,10.0,64.0,912.5
2010-06-19,24.444444444444443,0.0,29.27,29.93,9.95,27.5,11.05,59.0,913.5
2010-06-20,23.055555555555557,0.005,29.369999999999997,30.03,4.1,8.0,4.95,64.0,913.5
2010-06-21,24.72222222222222,0.31,29.285,29.965,5.0,16.5,7.7,70.0,913.5
2010-06-22,25.27777777777778,0.0,29.310000000000002,29.975,6.300000000000001,22.5,7.050000000000001,72.5,913.0
2010-06-23,25.27777777777778,1.05,29.195,29.89,9.75,22.0,11.5,76.0,913.0
2010-06-24,23.333333333333336,0.0,29.354999999999997,30.020000000000003,3.85,34.0,8.399999999999999,61.0,913.5
2010-06-25,23.333333333333336,0.0,29.310000000000002,29.994999999999997,6.45,20.0,7.5,65.0,913.5
2010-06-26,25.555555555555557,0.7749999999999999,29.130000000000003,29.82,1.65,13.5,6.85,65.5,912.5
2010-06-27,26.38888888888889,0.71,28.924999999999997,29.61,7.95,24.0,9.55,71.5,912.5
2010-06-28,23.055555555555557,0.0,29.104999999999997,29.75,9.25,31.0,11.5,60.5,911.5
2010-06-29,19.72222222222222,0.0,29.435000000000002,30.08,6.45,5.0,8.05,59.0,911.5
2010-06-30,19.166666666666664,0.0,29.57,30.240000000000002,3.8,4.5,6.3,55.0,911.0
2010-07-01,19.444444444444443,0.0,29.619999999999997,30.32,5.6,9.5,5.75,49.5,910.0
2010-07-02,22.22222222222222,0.0,29.494999999999997,30.195,7.7,18.5,8.0,48.5,909.5
2010-07-03,23.888888888888886,0.0,29.335,30.03,8.3,20.0,8.7,49.5,909.0
2010-07-04,27.22222222222222,0.015,29.23,29.905,10.2,22.0,10.6,59.0,907.5
2010-07-05,29.444444444444443,0.0,29.23,29.89,14.0,20.0,14.3,49.0,907.5
2010-07-06,28.055555555555557,0.205,29.295,29.955,8.7,22.5,9.6,63.0,906.0
2010-07-07,28.055555555555557,0.125,29.365000000000002,30.020000000000003,4.15,23.5,5.9,65.0,906.0
2010-07-08,27.22222222222222,0.155,29.299999999999997,29.979999999999997,1.6,33.0,5.050000000000001,68.0,904.5
2010-07-09,26.38888888888889,0.005,29.29,29.97,5.6,19.0,7.0,49.5,903.0
2010-07-10,26.11111111111111,0.005,29.259999999999998,29.939999999999998,5.199999999999999,27.5,7.55,52.0,902.5
2010-07-11,24.444444444444443,0.78,29.104999999999997,29.799999999999997,6.0,22.0,7.25,63.0,901.0
2010-07-12,23.88888888888889,0.0075,29.08,29.75,1.4,19.5,4.25,70.0,900.0
2010-07-13,25.27777777777778,0.095,29.21,29.86,5.800000000000001,9.5,6.5,64.5,898.0
2010-07-14,27.22222222222222,0.0,29.28,29.950000000000003,8.899999999999999,17.5,9.649999999999999,69.5,897.5
2010-07-15,27.77777777777778,0.005,29.235,29.9,7.45,26.0,10.2,65.0,896.0
2010-07-16,26.11111111111111,0.0,29.259999999999998,29.939999999999998,7.0,25.0,8.0,54.0,894.5
2010-07-17,27.77777777777778,0.0,29.21,29.880000000000003,3.5,27.0,6.65,54.0,893.0
2010-07-18,28.055555555555557,0.15,29.130000000000003,29.810000000000002,7.05,24.5,9.45,64.0,891.0
2010-07-19,25.27777777777778,0.0075,29.205,29.880000000000003,2.8499999999999996,23.5,4.9,68.0,889.0
2010-07-20,25.0,0.0025,29.235,29.91,6.2,23.0,7.550000000000001,71.5,888.5
2010-07-21,27.77777777777778,0.0,29.32,29.990000000000002,3.25,30.5,6.55,57.0,887.0
2010-07-22,26.944444444444443,0.015,29.195,29.884999999999998,9.5,20.0,10.45,71.5,885.0
2010-07-23,28.055555555555557,2.9699999999999998,29.189999999999998,29.84,10.399999999999999,24.0,11.4,68.0,883.0
2010-07-24,25.555555555555557,4.1850000000000005,29.185000000000002,29.85,2.75,25.5,9.5,77.5,881.0
2010-07-25,23.61111111111111,0.26,29.384999999999998,30.045,8.95,2.0,9.399999999999999,59.5,879.0
2010-07-26,23.055555555555557,0.0,29.405,30.08,4.65,12.0,5.300000000000001,67.0,877.5
2010-07-27,26.111111111111114,0.0,29.310000000000002,30.0,5.8,21.0,6.550000000000001,65.5,875.5
2010-07-28,28.055555555555557,0.0,29.27,29.93,6.0,26.5,9.05,68.5,873.5
2010-07-29,23.88888888888889,0.0,29.384999999999998,30.060000000000002,6.05,5.5,7.4,57.0,871.5
2010-07-30,23.88888888888889,0.005,29.28,29.975,5.3,16.5,5.949999999999999,59.0,869.5
2010-07-31,22.5,0.64,29.175,29.85,3.35,13.5,5.3,73.0,867.5
2010-08-01,24.166666666666664,0.0,29.259999999999998,29.935000000000002,2.3,12.0,4.0,69.0,865.0
2010-08-02,24.72222222222222,0.0425,29.285,29.950000000000003,5.85,21.0,6.5,71.5,863.0
2010-08-03,24.444444444444443,0.9400000000000001,29.22,29.9,2.45,20.5,3.45,83.5,861.0
2010-08-04,24.72222222222222,0.5249999999999999,29.18,29.84,3.8499999999999996,26.5,4.550000000000001,85.0,859.0
2010-08-05,24.444444444444443,0.0,29.16,29.83,10.05,29.0,10.350000000000001,62.0,856.5
2010-08-06,22.77777777777778,0.0,29.25,29.92,6.1,29.0,6.4,60.5,854.5
2010-08-07,23.333333333333336,0.0,29.23,29.915,7.35,23.0,7.75,69.5,852.0
2010-08-08,25.833333333333336,0.065,29.17,29.855,8.95,21.5,9.600000000000001,66.5,850.0
2010-08-09,27.22222222222222,0.0775,29.23,29.89,4.25,24.0,6.8,69.5,847.5
2010-08-10,28.055555555555557,0.0,29.255000000000003,29.92,4.95,7.5,5.4,68.0,845.0
2010-08-11,28.61111111111111,0.0,29.165,29.83,4.7,27.5,6.7,63.0,843.0
2010-08-12,28.055555555555557,0.0,29.155,29.82,3.3,9.0,5.7,65.0,840.5
2010-08-13,28.333333333333332,0.455,29.1,29.770000000000003,7.300000000000001,17.5,8.3,65.0,838.0
2010-08-14,26.666666666666668,0.005,29.145,29.810000000000002,3.2,23.5,4.6,68.0,836.0
2010-08-15,24.166666666666664,0.0,29.235,29.89,8.3,29.0,9.05,63.0,833.5
2010-08-16,22.22222222222222,0.0,29.335,30.005000000000003,8.95,27.5,9.600000000000001,53.0,831.0
2010-08-17,22.22222222222222,0.03,29.384999999999998,30.060000000000002,4.15,29.0,6.05,59.0,828.5
2010-08-18,23.333333333333332,0.045,29.314999999999998,30.009999999999998,1.35,19.0,3.45,63.0,826.0
2010-08-19,25.27777777777778,0.0,29.21,29.9,4.6,21.0,5.25,63.5,823.5
2010-08-20,28.333333333333336,0.017499999999999998,29.134999999999998,29.805,10.25,19.0,10.85,59.0,821.0
2010-08-21,26.11111111111111,0.52,29.165,29.82,2.6,34.0,5.6,70.5,818.5
2010-08-22,23.61111111111111,0.0,29.375,30.035,8.65,2.5,9.4,70.0,816.0
2010-08-23,22.77777777777778,0.0,29.369999999999997,30.049999999999997,6.45,5.5,7.699999999999999,71.0,813.0
2010-08-24,23.61111111111111,0.005,29.32,30.009999999999998,1.7999999999999998,6.0,5.55,64.0,810.5
2010-08-25,21.38888888888889,0.0,29.4,30.07,9.600000000000001,32.5,10.100000000000001,49.0,807.5
2010-08-26,20.833333333333336,0.0,29.475,30.155,1.35,10.0,5.65,54.0,804.5
2010-08-27,22.5,0.0,29.415,30.105,7.199999999999999,21.0,7.8,53.0,802.0
2010-08-28,24.72222222222222,0.0,29.39,30.07,9.05,18.5,9.3,42.5,799.5
2010-08-29,28.333333333333332,0.0,29.42,30.09,9.1,19.0,9.55,54.0,797.0
2010-08-30,27.22222222222222,0.0,29.439999999999998,30.125,12.149999999999999,19.0,12.5,60.5,794.5
2010-08-31,28.88888888888889,0.0,29.310000000000002,30.005000000000003,13.35,20.0,13.6,58.0,791.5
2010-09-01,24.444444444444443,0.15500000000000003,29.240000000000002,29.905,6.0,22.5,7.1,73.5,789.0
2010-09-02,23.61111111111111,1.235,29.119999999999997,29.805,6.3,21.0,7.4,79.0,786.5
2010-09-03,17.77777777777778,0.0025,29.14,29.814999999999998,15.5,28.0,15.9,63.5,783.5
2010-09-04,15.555555555555555,0.005,29.28,29.955,11.3,29.5,11.9,54.0,781.0
2010-09-05,17.77777777777778,0.005,29.245,29.95,7.550000000000001,20.0,8.5,58.5,778.5
2010-09-06,23.888888888888886,0.0025,29.15,29.83,14.0,20.0,14.600000000000001,43.0,775.5
2010-09-07,20.555555555555557,0.0025,29.245,29.895,16.799999999999997,25.0,18.0,47.5,772.5
2010-09-08,16.38888888888889,0.0,29.415,30.085,3.8,33.0,7.15,60.0,770.0
2010-09-09,15.555555555555555,0.0,29.39,30.085,5.45,3.5,6.7,67.0,767.5
2010-09-10,18.333333333333336,0.0,29.265,29.97,9.100000000000001,9.5,10.2,59.5,764.5
2010-09-11,19.444444444444443,0.2,29.18,29.865000000000002,1.75,24.0,9.15,64.0,762.0
2010-09-12,20.27777777777778,0.0,29.325,29.994999999999997,7.7,25.5,8.05,53.0,759.5
2010-09-13,21.666666666666664,0.0,29.32,30.0,2.95,28.5,5.35,50.0,756.5
2010-09-14,19.444444444444443,0.0,29.41,30.09,4.199999999999999,6.0,5.25,51.5,753.5
2010-09-15,19.72222222222222,0.0225,29.28,30.005000000000003,7.5,12.0,8.8,60.0,751.0
2010-09-16,16.944444444444443,0.095,29.215,29.875,7.0,33.0,12.15,78.5,747.5
2010-09-17,16.944444444444443,0.0,29.39,30.064999999999998,3.8499999999999996,19.0,4.65,62.5,744.5
2010-09-18,16.944444444444443,0.285,29.455,30.125,2.95,3.0,6.9,76.5,741.0
2010-09-19,16.38888888888889,0.0075,29.485,30.175,7.25,4.0,8.15,62.5,739.0
2010-09-20,20.833333333333336,0.005,29.32,30.03,4.95,12.0,6.8,72.0,736.0
2010-09-21,25.555555555555557,0.04,29.195,29.865000000000002,10.0,22.0,10.95,60.0,733.0
2010-09-22,20.833333333333336,0.0,29.345,30.015,2.3,7.0,5.6,74.5,730.0
2010-09-23,25.27777777777778,0.0,29.18,29.875,15.55,20.5,16.0,58.0,728.0
2010-09-24,20.0,0.23,29.21,29.875,15.2,25.0,16.950000000000003,60.0,725.0
2010-09-25,13.333333333333334,0.0025,29.424999999999997,30.105,7.1,36.0,9.2,62.0,722.0
2010-09-26,13.055555555555557,0.0275,29.424999999999997,30.125,10.35,2.0,10.95,66.5,719.5
2010-09-27,13.61111111111111,0.005,29.21,29.95,1.0,4.5,3.8000000000000003,66.5,716.5
2010-09-28,14.722222222222221,0.0,29.1,29.795,2.3,4.0,3.7,60.0,713.5
2010-09-29,17.5,0.0,29.119999999999997,29.81,5.25,21.5,5.6,54.0,710.5
2010-09-30,17.5,0.0,29.259999999999998,29.92,8.3,18.5,9.7,59.0,708.0
2010-10-01,16.38888888888889,0.05,29.345,30.04,4.05,28.5,5.9,52.0,705.5
2010-10-02,10.555555555555555,0.255,29.494999999999997,30.17,16.35,36.0,16.6,70.0,702.5
2010-10-03,9.722222222222221,0.045,29.66,30.355,10.0,18.5,11.15,65.5,699.5
2010-10-04,9.722222222222221,0.0,29.674999999999997,30.38,2.2,2.5,4.0,67.0,697.0
2010-10-05,11.944444444444443,0.0,29.619999999999997,30.335,1.0,34.0,3.1,54.5,694.0
2010-10-06,16.666666666666668,0.0,29.36,30.075,6.85,27.5,7.6,51.0,691.0
2010-10-07,17.22222222222222,0.0,29.39,30.08,4.35,30.5,5.35,42.0,689.0
2010-10-08,17.77777777777778,0.0,29.34,30.03,7.0,24.0,7.199999999999999,39.0,686.0
2010-10-09,21.944444444444443,0.0,29.28,29.975,3.2,24.0,3.9000000000000004,47.5,683.0
2010-10-10,21.944444444444443,0.0,29.195,29.884999999999998,3.85,25.0,4.0,46.5,680.5
2010-10-11,20.27777777777778,0.0,29.15,29.825,1.85,18.5,4.15,57.0,677.5
2010-10-12,18.055555555555557,0.0,29.235,29.915,3.2,6.0,4.45,69.0,675.0
2010-10-13,13.61111111111111,0.18,29.375,30.055,7.25,35.5,8.45,70.5,672.0
2010-10-14,12.777777777777779,0.0,29.245,29.96,6.85,27.0,8.6,41.0,669.0
2010-10-15,12.5,0.0,29.369999999999997,30.055,6.5,18.5,8.649999999999999,60.0,667.0
2010-10-16,13.88888888888889,0.0,29.345,30.04,7.2,22.5,8.1,51.0,664.0
2010-10-17,13.333333333333334,0.0,29.380000000000003,30.08,3.6500000000000004,2.0,5.35,49.0,661.5
2010-10-18,11.38888888888889,0.0,29.32,30.02,4.55,4.5,5.9,64.0,658.5
2010-10-19,10.277777777777779,0.0,29.259999999999998,29.98,5.699999999999999,27.5,6.800000000000001,55.0,656.0
2010-10-20,14.166666666666668,0.005,29.060000000000002,29.765,10.05,26.0,12.149999999999999,42.5,653.0
2010-10-21,8.88888888888889,0.0,29.28,29.96,8.95,30.0,9.4,48.5,650.5
2010-10-22,10.0,0.015,29.375,30.075,5.35,21.0,5.8,46.5,648.0
2010-10-23,15.833333333333332,0.155,29.23,29.945,9.9,20.5,10.850000000000001,57.0,645.5
2010-10-24,17.77777777777778,0.53,29.015,29.74,8.05,20.5,9.05,65.0,642.5
2010-10-25,18.055555555555557,0.005,28.77,29.5,10.85,19.0,11.55,74.0,640.0
2010-10-26,16.944444444444443,0.32,28.59,29.240000000000002,21.65,21.0,23.85,57.0,637.0
2010-10-27,12.222222222222221,0.0,28.96,29.595,21.3,24.5,22.65,42.0,635.0
2010-10-28,6.111111111111111,0.0025,29.46,30.11,14.3,28.0,14.649999999999999,61.0,632.5
2010-10-29,5.277777777777778,0.0,29.515,30.244999999999997,5.75,24.0,7.95,55.0,629.5
2010-10-30,11.38888888888889,0.0,29.175,29.89,6.3,24.5,13.3,45.5,627.0
2010-10-31,7.222222222222222,0.0,29.52,30.2,7.4,2.0,8.4,57.0,624.5
2011-05-01,13.61111111111111,0.0,29.29,29.945,11.3,26.0,11.75,48.0,841.0
2011-05-02,10.833333333333332,0.0,29.490000000000002,30.165,4.949999999999999,36.0,9.9,45.0,843.0
2011-05-03,6.944444444444445,0.005,29.53,30.23,7.449999999999999,2.5,8.149999999999999,57.5,845.5
2011-05-04,8.61111111111111,0.0,29.665,30.37,4.75,3.0,7.449999999999999,48.5,848.0
2011-05-05,10.277777777777779,0.08,29.365,30.125,10.65,19.5,11.2,66.0,850.0
2011-05-06,13.61111111111111,0.0025,29.145,29.87,7.35,27.5,8.55,52.0,852.5
2011-05-07,11.38888888888889,0.005,29.155,29.845,5.199999999999999,5.0,7.4,75.5,855.0
2011-05-08,12.777777777777779,0.0,29.299999999999997,29.975,6.75,6.0,7.5,65.0,857.5
2011-05-09,16.38888888888889,0.005,29.18,29.89,14.8,11.5,15.149999999999999,56.0,860.0
2011-05-10,25.0,0.0,29.03,29.715,6.75,15.5,8.6,57.0,862.0
2011-05-11,24.72222222222222,0.20500000000000002,29.130000000000003,29.79,3.95,14.0,6.5,69.0,864.0
2011-05-12,23.055555555555557,0.155,29.104999999999997,29.785,4.949999999999999,19.0,7.75,67.5,866.0
2011-05-13,16.666666666666668,0.015,29.035,29.72,10.3,2.0,11.25,75.0,868.0
2011-05-14,9.444444444444445,0.37,29.03,29.725,16.85,1.5,17.049999999999997,91.0,870.0
2011-05-15,6.944444444444445,0.33999999999999997,29.17,29.85,20.1,1.5,20.15,74.5,872.0
2011-05-16,7.777777777777779,0.0,29.310000000000002,30.01,13.7,1.5,14.0,54.5,874.0
2011-05-17,10.0,0.0,29.240000000000002,29.955,12.649999999999999,2.5,13.149999999999999,54.0,876.0
2011-05-18,12.5,0.05,29.185000000000002,29.884999999999998,6.4,1.5,7.05,80.0,878.0
2011-05-19,16.38888888888889,0.0,29.325,30.0,3.3,2.0,5.4,73.5,880.0
2011-05-20,16.38888888888889,0.0,29.33,30.03,5.45,6.5,6.1,75.0,882.0
2011-05-21,17.5,0.0075,29.165,29.87,7.55,15.0,8.55,85.5,884.0
2011-05-22,24.166666666666664,0.35,28.985,29.695,10.75,18.5,11.5,58.0,886.0
2011-05-23,21.944444444444443,0.005,28.950000000000003,29.615000000000002,10.65,24.5,11.9,65.0,887.0
2011-05-24,14.444444444444445,0.06,29.18,29.85,11.55,3.5,11.95,66.5,888.5
2011-05-25,15.277777777777779,2.0700000000000003,28.945,29.66,9.25,3.0,10.899999999999999,77.5,890.5
2011-05-26,8.055555555555555,0.835,29.17,29.835,18.25,1.5,18.35,78.0,892.5
2011-05-27,9.722222222222221,0.0075,29.240000000000002,29.935000000000002,6.949999999999999,4.5,8.35,72.5,893.5
2011-05-28,14.166666666666668,0.175,29.130000000000003,29.83,5.2,18.0,6.25,91.5,895.0
2011-05-29,17.22222222222222,1.4,29.195,29.86,3.6,11.0,6.15,88.5,896.5
2011-05-30,23.88888888888889,0.0,29.295,29.965,11.8,19.5,12.2,71.5,897.5
2011-05-31,25.555555555555557,0.0425,29.375,30.03,12.4,22.0,13.2,63.0,899.0
2011-06-01,21.944444444444443,0.0,29.475,30.16,11.1,26.5,11.0,45.0,900.5
2011-06-02,17.22222222222222,0.0125,29.48,30.185000000000002,8.95,6.0,9.5,51.0,901.5
2011-06-03,22.22222222222222,0.095,29.34,30.035,10.4,16.5,11.05,69.5,902.5
2011-06-04,25.833333333333336,0.33999999999999997,29.345,30.009999999999998,2.2,26.0,8.3,61.0,903.5
2011-06-05,23.055555555555557,0.0075,29.384999999999998,30.07,2.9000000000000004,7.5,5.2,52.5,905.5
2011-06-06,25.27777777777778,0.0,29.185,29.884999999999998,8.15,20.0,9.149999999999999,62.0,906.0
2011-06-07,30.27777777777778,0.0,29.145,29.810000000000002,10.0,23.0,10.35,48.0,906.5
2011-06-08,27.5,0.43,29.165,29.805,10.45,23.5,12.75,54.5,908.0
2011-06-09,15.833333333333332,1.55,29.310000000000002,29.990000000000002,7.5,4.0,12.25,76.5,908.5
2011-06-10,15.833333333333332,0.48,29.235,29.93,6.25,2.0,7.75,85.5,909.5
2011-06-11,14.444444444444445,0.065,29.265,29.945,5.050000000000001,3.5,5.75,86.5,909.5
2011-06-12,14.166666666666668,0.0,29.41,30.095,8.850000000000001,2.5,9.4,63.0,910.5
2011-06-13,17.5,0.0,29.415,30.11,7.75,6.0,8.25,47.0,910.5
2011-06-14,19.166666666666664,0.0,29.28,30.005000000000003,7.8,9.0,8.45,53.5,911.5
2011-06-15,18.055555555555557,0.8200000000000001,29.035,29.73,8.8,15.5,11.2,82.5,911.5
2011-06-16,21.944444444444443,0.035,29.085,29.755000000000003,6.05,27.5,8.3,65.0,912.5
2011-06-17,22.22222222222222,0.0,29.155,29.82,5.55,6.5,6.4,66.0,912.5
2011-06-18,22.77777777777778,0.0,29.130000000000003,29.810000000000002,4.55,7.0,6.4,68.0,912.5
2011-06-19,22.77777777777778,0.0,29.055,29.740000000000002,3.9,12.5,5.050000000000001,76.5,913.5
2011-06-20,23.055555555555557,0.705,29.04,29.71,7.1,16.0,8.8,80.0,913.5
2011-06-21,25.833333333333336,0.265,28.950000000000003,29.634999999999998,11.25,18.0,11.95,75.0,913.5
2011-06-22,21.111111111111114,0.02,28.92,29.59,12.75,21.0,13.4,77.0,913.0
2011-06-23,19.72222222222222,0.030000000000000002,28.93,29.6,12.0,26.0,13.1,75.5,913.0
2011-06-24,17.77777777777778,0.0,29.104999999999997,29.76,8.95,29.0,9.149999999999999,74.0,913.5
2011-06-25,20.833333333333336,0.0025,29.245,29.915,3.2,9.5,5.199999999999999,55.0,913.5
2011-06-26,21.38888888888889,0.0,29.255000000000003,29.935000000000002,6.15,9.0,6.95,54.0,912.5
2011-06-27,23.055555555555557,0.085,29.115,29.795,6.65,21.0,10.0,71.0,912.5
2011-06-28,22.5,0.0,29.310000000000002,29.975,8.15,30.0,9.1,51.5,911.5
2011-06-29,21.666666666666664,0.0,29.380000000000003,30.049999999999997,3.8,8.0,5.65,58.0,911.5
2011-06-30,24.444444444444443,0.017499999999999998,29.310000000000002,29.994999999999997,8.7,16.5,10.0,61.0,911.0
2011-07-01,26.944444444444443,0.005,29.275,29.955,12.350000000000001,18.0,12.850000000000001,54.5,910.0
2011-07-02,28.333333333333332,0.0,29.28,29.945,3.5,23.5,7.9,66.0,909.5
2011-07-03,25.27777777777778,0.0,29.305,29.97,4.550000000000001,2.5,6.0,50.0,909.0
2011-07-04,25.27777777777778,0.0,29.29,29.96,3.0999999999999996,6.0,4.4,44.5,907.5
2011-07-05,26.666666666666668,0.0,29.28,29.950000000000003,5.050000000000001,27.0,5.9,50.0,907.5
2011-07-06,25.833333333333336,0.0025,29.299999999999997,29.96,5.800000000000001,4.0,7.4,54.0,906.0
2011-07-07,23.055555555555557,0.037500000000000006,29.25,29.939999999999998,5.4,7.0,6.65,51.0,906.0
2011-07-08,23.888888888888886,0.0,29.195,29.869999999999997,5.15,5.0,6.25,43.5,904.5
2011-07-09,25.27777777777778,0.0,29.240000000000002,29.91,5.300000000000001,18.5,6.2,53.0,903.0
2011-07-10,28.333333333333332,0.005,29.205,29.880000000000003,8.55,19.0,8.899999999999999,60.0,902.5
2011-07-11,26.666666666666668,0.26,29.15,29.814999999999998,5.4,24.5,8.25,73.0,901.0
2011-07-12,26.38888888888889,0.01,29.28,29.93,5.05,3.0,7.35,58.0,900.0
2011-07-13,20.833333333333336,0.0,29.375,30.049999999999997,11.05,4.0,11.55,64.5,898.0
2011-07-14,22.5,0.0,29.325000000000003,30.009999999999998,6.9,9.5,8.35,56.0,897.5
2011-07-15,26.11111111111111,0.0025,29.299999999999997,29.97,5.800000000000001,9.5,6.75,52.0,896.0
2011-07-16,27.22222222222222,0.0025,29.35,30.009999999999998,2.95,19.0,3.5,49.5,894.5
2011-07-17,28.61111111111111,0.0,29.380000000000003,30.049999999999997,6.5,22.5,6.800000000000001,62.0,893.0
2011-07-18,30.27777777777778,0.0075,29.259999999999998,29.950000000000003,10.899999999999999,24.5,11.25,67.5,891.0
2011-07-19,30.0,0.0,29.200000000000003,29.875,3.85,6.5,6.4,64.0,889.0
2011-07-20,30.833333333333336,0.01,29.115,29.79,8.3,23.0,10.3,62.0,888.5
2011-07-21,31.944444444444446,0.01,29.130000000000003,29.785,5.75,27.0,9.4,54.5,887.0
2011-07-22,27.916666666666664,0.845,29.205,29.869999999999997,2.75,9.5,8.6,67.0,885.0
2011-07-23,26.11111111111111,3.45,29.255000000000003,29.939999999999998,0.75,25.0,5.1,74.0,883.0
2011-07-24,26.666666666666668,0.09999999999999999,29.29,29.96,1.1,21.5,6.050000000000001,70.5,881.0
2011-07-25,27.5,0.005,29.225,29.9,2.75,33.5,6.3,60.5,879.0
2011-07-26,25.555555555555557,0.005,29.205,29.869999999999997,6.1,5.5,8.25,59.0,877.5
2011-07-27,26.944444444444443,0.3575,29.17,29.845,6.1,16.0,9.7,61.0,875.5
