,Date,Tmax,Tmin,Tavg,Depart,DewPoint,Heat,Cool,Sunrise,Sunset,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Humidity,Daylength,CodeSum
686,2010-09-12,28.333333333333332,11.944444444444443,20.27777777777778,4.0,10.277777777777779,0.0,3.5,528.0,1807.5,0.0,0.0,29.325,29.994999999999997,7.7,25.5,8.05,53.0,759.5,
687,2010-09-13,27.77777777777778,15.0,21.666666666666664,5.0,10.833333333333332,0.0,6.0,529.0,1805.5,0.0,0.0,29.32,30.0,2.95,28.5,5.35,50.0,756.5,
688,2010-09-14,25.0,13.333333333333332,19.444444444444443,2.0,9.166666666666668,0.0,2.0,530.0,1803.5,0.0,0.0,29.41,30.09,4.199999999999999,6.0,5.25,51.5,753.5,
689,2010-09-15,23.88888888888889,15.555555555555555,19.72222222222222,3.0,11.666666666666666,0.0,2.5,531.0,1802.0,0.0,0.0225,29.28,30.005000000000003,7.5,12.0,8.8,60.0,751.0,RA BR
690,2010-09-16,20.833333333333336,12.777777777777779,16.944444444444443,-3.0,13.055555555555557,2.5,0.0,532.0,1759.5,0.0,0.095,29.215,29.875,7.0,33.0,12.15,78.5,747.5,BR RA HZ
691,2010-09-17,23.333333333333332,10.0,16.944444444444443,-2.0,9.722222222222221,2.5,0.0,533.0,1757.5,0.0,0.0,29.39,30.064999999999998,3.8499999999999996,19.0,4.65,62.5,744.5,
692,2010-09-18,18.61111111111111,15.0,16.944444444444443,-2.0,12.777777777777779,2.5,0.0,534.5,1755.5,0.0,0.285,29.455,30.125,2.95,3.0,6.9,76.5,741.0,RA TSRA BR
693,2010-09-19,19.72222222222222,13.055555555555557,16.38888888888889,-2.0,9.166666666666668,3.5,0.0,535.5,1754.5,0.0,0.0075,29.485,30.175,7.25,4.0,8.15,62.5,739.0,RA
694,2010-09-20,24.444444444444443,16.944444444444443,20.833333333333336,7.0,15.555555555555555,0.0,4.5,536.5,1752.5,0.0,0.005,29.32,30.03,4.95,12.0,6.8,72.0,736.0,
695,2010-09-21,31.38888888888889,19.72222222222222,25.555555555555557,16.0,17.22222222222222,0.0,13.0,537.5,1750.5,0.0,0.04,29.195,29.865000000000002,10.0,22.0,10.95,60.0,733.0,RA TSRA
696,2010-09-22,23.61111111111111,17.5,20.833333333333336,7.0,16.11111111111111,0.0,4.5,538.5,1748.5,0.0,0.0,29.345,30.015,2.3,7.0,5.6,74.5,730.0,BR
697,2010-09-23,31.944444444444443,18.61111111111111,25.27777777777778,16.0,16.38888888888889,0.0,12.5,539.5,1747.5,0.0,0.0,29.18,29.875,15.55,20.5,16.0,58.0,728.0,BR
698,2010-09-24,26.38888888888889,13.61111111111111,20.0,7.0,11.944444444444443,0.0,3.0,540.5,1745.5,0.0,0.23,29.21,29.875,15.2,25.0,16.950000000000003,60.0,725.0,RA BR
699,2010-09-25,15.555555555555555,11.11111111111111,13.333333333333334,-5.0,6.111111111111111,9.0,0.0,541.5,1743.5,0.0,0.0025,29.424999999999997,30.105,7.1,36.0,9.2,62.0,722.0,RA
700,2010-09-26,15.555555555555555,10.555555555555555,13.055555555555557,-5.0,6.944444444444445,9.5,0.0,542.5,1742.0,0.0,0.0275,29.424999999999997,30.125,10.35,2.0,10.95,66.5,719.5,RA
701,2010-09-27,17.77777777777778,9.166666666666668,13.61111111111111,-3.0,7.5,8.5,0.0,544.0,1740.5,0.0,0.005,29.21,29.95,1.0,4.5,3.8000000000000003,66.5,716.5,RA HZ
702,2010-09-28,21.38888888888889,7.777777777777778,14.722222222222221,0.0,6.944444444444445,6.5,0.0,545.0,1738.5,0.0,0.0,29.1,29.795,2.3,4.0,3.7,60.0,713.5,
703,2010-09-29,24.166666666666664,10.555555555555555,17.5,5.0,8.055555555555555,1.5,0.0,546.0,1736.5,0.0,0.0,29.119999999999997,29.81,5.25,21.5,5.6,54.0,710.5,
704,2010-09-30,23.61111111111111,11.38888888888889,17.5,4.0,9.444444444444445,1.5,0.0,547.0,1735.0,0.0,0.0,29.259999999999998,29.92,8.3,18.5,9.7,59.0,708.0,
705,2010-10-01,23.055555555555557,9.166666666666668,16.38888888888889,3.0,6.388888888888889,3.5,0.0,548.0,1733.5,0.0,0.05,29.345,30.04,4.05,28.5,5.9,52.0,705.5,RA BR
706,2010-10-02,13.333333333333334,7.5,10.555555555555555,-7.0,5.277777777777778,14.0,0.0,549.0,1731.5,0.0,0.255,29.494999999999997,30.17,16.35,36.0,16.6,70.0,702.5,RA DZ
707,2010-10-03,13.61111111111111,5.833333333333333,9.722222222222221,-8.0,3.611111111111111,15.5,0.0,550.0,1729.5,0.0,0.045,29.66,30.355,10.0,18.5,11.15,65.5,699.5,RA
708,2010-10-04,15.277777777777779,4.166666666666667,9.722222222222221,-8.0,3.888888888888889,15.5,0.0,551.5,1728.5,0.0,0.0,29.674999999999997,30.38,2.2,2.5,4.0,67.0,697.0,
709,2010-10-05,19.444444444444443,4.166666666666667,11.944444444444443,-3.0,3.0555555555555554,11.5,0.0,552.5,1726.5,0.0,0.0,29.619999999999997,30.335,1.0,34.0,3.1,54.5,694.0,
710,2010-10-06,25.555555555555557,7.5,16.666666666666668,6.0,6.388888888888889,3.0,0.0,553.5,1724.5,0.0,0.0,29.36,30.075,6.85,27.5,7.6,51.0,691.0,
711,2010-10-07,24.444444444444443,9.444444444444445,17.22222222222222,7.0,4.166666666666667,2.0,0.0,554.5,1723.5,0.0,0.0,29.39,30.08,4.35,30.5,5.35,42.0,689.0,
712,2010-10-08,26.11111111111111,9.166666666666668,17.77777777777778,8.0,3.611111111111111,1.0,0.0,555.5,1721.5,0.0,0.0,29.34,30.03,7.0,24.0,7.199999999999999,39.0,686.0,
713,2010-10-09,30.27777777777778,13.055555555555557,21.944444444444443,16.0,10.277777777777779,0.0,6.5,556.5,1719.5,0.0,0.0,29.28,29.975,3.2,24.0,3.9000000000000004,47.5,683.0,
714,2010-10-10,28.88888888888889,14.444444444444445,21.944444444444443,16.0,10.0,0.0,6.5,558.0,1718.5,0.0,0.0,29.195,29.884999999999998,3.85,25.0,4.0,46.5,680.5,
715,2010-10-11,27.5,13.055555555555555,20.27777777777778,14.0,11.38888888888889,0.0,3.5,559.0,1716.5,0.0,0.0,29.15,29.825,1.85,18.5,4.15,57.0,677.5,
716,2010-10-12,24.444444444444443,11.666666666666666,18.055555555555557,10.0,12.222222222222221,0.5,0.0,600.0,1715.0,0.0,0.0,29.235,29.915,3.2,6.0,4.45,69.0,675.0,
717,2010-10-13,18.055555555555557,8.61111111111111,13.61111111111111,4.0,8.333333333333334,8.5,0.0,601.5,1713.5,0.0,0.18,29.375,30.055,7.25,35.5,8.45,70.5,672.0,RA TSRA
718,2010-10-14,18.88888888888889,6.111111111111111,12.777777777777779,2.0,0.0,10.0,0.0,602.5,1711.5,0.0,0.0,29.245,29.96,6.85,27.0,8.6,41.0,669.0,
719,2010-10-15,16.944444444444443,7.5,12.5,1.0,5.0,10.5,0.0,603.5,1710.5,0.0,0.0,29.369999999999997,30.055,6.5,18.5,8.649999999999999,60.0,667.0,
720,2010-10-16,21.666666666666668,5.555555555555555,13.88888888888889,4.0,3.888888888888889,8.0,0.0,604.5,1708.5,0.0,0.0,29.345,30.04,7.2,22.5,8.1,51.0,664.0,BR
721,2010-10-17,18.055555555555557,8.61111111111111,13.333333333333334,4.0,2.7777777777777777,9.0,0.0,605.5,1707.0,0.0,0.0,29.380000000000003,30.08,3.6500000000000004,2.0,5.35,49.0,661.5,
722,2010-10-18,15.833333333333332,6.666666666666666,11.38888888888889,1.0,4.722222222222222,12.5,0.0,607.0,1705.5,0.0,0.0,29.32,30.02,4.55,4.5,5.9,64.0,658.5,
723,2010-10-19,15.833333333333332,4.166666666666667,10.277777777777779,-1.0,1.6666666666666667,14.5,0.0,608.0,1704.0,0.0,0.0,29.259999999999998,29.98,5.699999999999999,27.5,6.800000000000001,55.0,656.0,
724,2010-10-20,21.11111111111111,7.222222222222222,14.166666666666668,7.0,1.6666666666666667,7.5,0.0,609.5,1702.5,0.0,0.005,29.060000000000002,29.765,10.05,26.0,12.149999999999999,42.5,653.0,
725,2010-10-21,13.333333333333334,4.166666666666667,8.88888888888889,-3.0,-1.3888888888888888,17.0,0.0,610.5,1701.0,0.0,0.0,29.28,29.96,8.95,30.0,9.4,48.5,650.5,
726,2010-10-22,18.055555555555557,1.6666666666666665,10.0,-1.0,-1.1111111111111112,15.0,0.0,611.5,1659.5,0.0,0.015,29.375,30.075,5.35,21.0,5.8,46.5,648.0,
727,2010-10-23,18.888888888888886,12.222222222222221,15.833333333333332,11.0,7.222222222222222,4.5,0.0,612.5,1658.0,0.0,0.155,29.23,29.945,9.9,20.5,10.850000000000001,57.0,645.5,RA TSRA BR
728,2010-10-24,22.5,13.055555555555555,17.77777777777778,14.0,11.11111111111111,1.0,0.0,614.0,1656.5,0.0,0.53,29.015,29.74,8.05,20.5,9.05,65.0,642.5,RA TSRA BR
729,2010-10-25,22.22222222222222,13.61111111111111,18.055555555555557,16.0,13.333333333333334,0.5,0.0,615.5,1655.5,0.0,0.005,28.77,29.5,10.85,19.0,11.55,74.0,640.0,BR
730,2010-10-26,21.38888888888889,12.222222222222221,16.944444444444443,14.0,8.333333333333334,2.5,0.0,616.5,1653.5,0.0,0.32,28.59,29.240000000000002,21.65,21.0,23.85,57.0,637.0,RA BR
731,2010-10-27,18.333333333333332,6.111111111111111,12.222222222222221,6.0,-0.2777777777777778,11.0,0.0,617.5,1652.5,0.0,0.0,28.96,29.595,21.3,24.5,22.65,42.0,635.0,
732,2010-10-28,7.777777777777778,3.888888888888889,6.111111111111111,-4.0,-0.8333333333333334,22.0,0.0,618.5,1651.0,0.0,0.0025,29.46,30.11,14.3,28.0,14.649999999999999,61.0,632.5,
733,2010-10-29,10.0,0.0,5.277777777777778,-6.0,-3.0555555555555554,23.5,0.0,620.0,1649.5,0.0,0.0,29.515,30.244999999999997,5.75,24.0,7.95,55.0,629.5,
734,2010-10-30,17.22222222222222,5.277777777777778,11.38888888888889,7.0,0.0,12.5,0.0,621.5,1648.5,0.0,0.0,29.175,29.89,6.3,24.5,13.3,45.5,627.0,
735,2010-10-31,11.11111111111111,3.0555555555555554,7.222222222222222,-2.0,-0.8333333333333334,20.0,0.0,622.5,1647.0,0.0,0.0,29.52,30.2,7.4,2.0,8.4,57.0,624.5,
736,2011-05-01,17.5,9.722222222222221,13.61111111111111,2.0,2.7777777777777777,8.5,0.0,448.0,1849.0,0.0,0.0,29.29,29.945,11.3,26.0,11.75,48.0,841.0,
737,2011-05-02,15.277777777777779,5.833333333333333,10.833333333333332,-3.0,-0.5555555555555556,13.5,0.0,447.0,1850.0,0.0,0.0,29.490000000000002,30.165,4.949999999999999,36.0,9.9,45.0,843.0,
738,2011-05-03,10.277777777777779,3.0555555555555554,6.944444444444445,-10.0,-0.8333333333333334,20.5,0.0,445.5,1851.0,0.0,0.005,29.53,30.23,7.449999999999999,2.5,8.149999999999999,57.5,845.5,RA DZ
739,2011-05-04,14.444444444444445,2.7777777777777777,8.61111111111111,-6.0,-1.6666666666666667,17.5,0.0,444.0,1852.0,0.0,0.0,29.665,30.37,4.75,3.0,7.449999999999999,48.5,848.0,
740,2011-05-05,16.944444444444443,3.3333333333333335,10.277777777777779,-6.0,4.166666666666667,14.5,0.0,443.0,1853.0,0.0,0.08,29.365,30.125,10.65,19.5,11.2,66.0,850.0,RA BR
741,2011-05-06,20.27777777777778,6.944444444444445,13.61111111111111,1.0,3.888888888888889,8.5,0.0,442.0,1854.5,0.0,0.0025,29.145,29.87,7.35,27.5,8.55,52.0,852.5,RA BR
742,2011-05-07,15.555555555555555,6.944444444444445,11.38888888888889,-3.0,7.222222222222222,12.5,0.0,440.5,1855.5,0.0,0.005,29.155,29.845,5.199999999999999,5.0,7.4,75.5,855.0,
743,2011-05-08,20.0,5.277777777777778,12.777777777777779,-2.0,6.388888888888889,10.0,0.0,439.0,1856.5,0.0,0.0,29.299999999999997,29.975,6.75,6.0,7.5,65.0,857.5,
744,2011-05-09,23.055555555555557,9.444444444444445,16.38888888888889,4.0,7.5,3.5,0.0,438.0,1858.0,0.0,0.005,29.18,29.89,14.8,11.5,15.149999999999999,56.0,860.0,RA
745,2011-05-10,32.5,17.22222222222222,25.0,20.0,15.833333333333332,0.0,12.0,437.0,1859.0,0.0,0.0,29.03,29.715,6.75,15.5,8.6,57.0,862.0,HZ
746,2011-05-11,30.833333333333336,18.333333333333332,24.72222222222222,18.0,18.61111111111111,0.0,11.5,436.0,1880.0,0.0,0.20500000000000002,29.130000000000003,29.79,3.95,14.0,6.5,69.0,864.0,HZ TS TSRA BR
747,2011-05-12,30.27777777777778,15.833333333333332,23.055555555555557,15.0,16.666666666666664,0.0,8.5,435.0,1901.0,0.0,0.155,29.104999999999997,29.785,4.949999999999999,19.0,7.75,67.5,866.0,HZ TS TSRA BR
748,2011-05-13,25.0,8.333333333333334,16.666666666666668,4.0,12.222222222222221,3.0,0.0,434.0,1902.0,0.0,0.015,29.035,29.72,10.3,2.0,11.25,75.0,868.0,RA BR
749,2011-05-14,11.11111111111111,7.5,9.444444444444445,-9.0,8.055555555555555,16.0,0.0,433.0,1903.0,0.0,0.37,29.03,29.725,16.85,1.5,17.049999999999997,91.0,870.0,RA DZ BR
750,2011-05-15,8.333333333333334,5.277777777777778,6.944444444444445,-14.0,2.7777777777777777,20.5,0.0,432.0,1904.0,0.0,0.33999999999999997,29.17,29.85,20.1,1.5,20.15,74.5,872.0,RA BR
751,2011-05-16,11.38888888888889,3.611111111111111,7.777777777777779,-14.0,-0.8333333333333334,19.0,0.0,431.0,1905.0,0.0,0.0,29.310000000000002,30.01,13.7,1.5,14.0,54.5,874.0,
752,2011-05-17,15.555555555555555,4.444444444444445,10.0,-9.0,1.1111111111111112,15.0,0.0,430.0,1906.0,0.0,0.0,29.240000000000002,29.955,12.649999999999999,2.5,13.149999999999999,54.0,876.0,
753,2011-05-18,15.0,9.722222222222221,12.5,-7.0,9.166666666666668,10.5,0.0,429.0,1907.0,0.0,0.05,29.185000000000002,29.884999999999998,6.4,1.5,7.05,80.0,878.0,RA DZ HZ BR
754,2011-05-19,22.5,9.722222222222221,16.38888888888889,1.0,11.666666666666666,3.5,0.0,428.0,1908.0,0.0,0.0,29.325,30.0,3.3,2.0,5.4,73.5,880.0,BR VCFG HZ
755,2011-05-20,22.5,10.0,16.38888888888889,1.0,11.944444444444443,3.5,0.0,427.0,1909.0,0.0,0.0,29.33,30.03,5.45,6.5,6.1,75.0,882.0,BR
756,2011-05-21,24.166666666666664,10.277777777777779,17.5,2.0,15.0,1.5,0.0,426.0,1910.0,0.0,0.0075,29.165,29.87,7.55,15.0,8.55,85.5,884.0,HZ BR
757,2011-05-22,30.833333333333336,17.22222222222222,24.166666666666664,13.0,15.277777777777779,0.0,10.5,425.0,1911.0,0.05,0.35,28.985,29.695,10.75,18.5,11.5,58.0,886.0,RA TSRA BR
758,2011-05-23,26.38888888888889,16.944444444444443,21.944444444444443,9.0,15.0,0.0,6.5,424.5,1911.5,0.0,0.005,28.950000000000003,29.615000000000002,10.65,24.5,11.9,65.0,887.0,
759,2011-05-24,19.72222222222222,8.61111111111111,14.444444444444445,-5.0,8.333333333333334,7.0,0.0,424.0,1912.5,0.0,0.06,29.18,29.85,11.55,3.5,11.95,66.5,888.5,
760,2011-05-25,21.666666666666664,8.88888888888889,15.277777777777779,-5.0,11.38888888888889,5.5,0.0,423.0,1913.5,0.0,2.0700000000000003,28.945,29.66,9.25,3.0,10.899999999999999,77.5,890.5,RA TSRA BR
761,2011-05-26,9.722222222222221,6.111111111111111,8.055555555555555,-16.0,4.444444444444445,18.5,0.0,422.0,1914.5,0.0,0.835,29.17,29.835,18.25,1.5,18.35,78.0,892.5,RA BR
762,2011-05-27,14.444444444444445,5.0,9.722222222222221,-13.0,5.0,15.5,0.0,422.0,1915.5,0.0,0.0075,29.240000000000002,29.935000000000002,6.949999999999999,4.5,8.35,72.5,893.5,RA
763,2011-05-28,17.22222222222222,10.833333333333332,14.166666666666668,-6.0,12.777777777777779,7.5,0.0,421.0,1916.0,0.0,0.175,29.130000000000003,29.83,5.2,18.0,6.25,91.5,895.0,RA DZ HZ TSRA BR
764,2011-05-29,21.666666666666664,12.5,17.22222222222222,-3.0,15.277777777777779,2.0,0.0,420.5,1917.0,0.0,1.4,29.195,29.86,3.6,11.0,6.15,88.5,896.5,RA TS FG+ TSRA FG BR
765,2011-05-30,31.666666666666664,15.833333333333332,23.88888888888889,8.0,18.333333333333332,0.0,10.0,420.0,1917.5,0.0,0.0,29.295,29.965,11.8,19.5,12.2,71.5,897.5,
766,2011-05-31,30.27777777777778,20.555555555555557,25.555555555555557,13.0,18.055555555555557,0.0,13.0,419.5,1918.5,0.0,0.0425,29.375,30.03,12.4,22.0,13.2,63.0,899.0,RA TS
767,2011-06-01,27.5,16.11111111111111,21.944444444444443,6.0,9.444444444444445,0.0,6.5,419.0,1919.5,0.0,0.0,29.475,30.16,11.1,26.5,11.0,45.0,900.5,
768,2011-06-02,20.555555555555557,13.61111111111111,17.22222222222222,-1.0,6.944444444444445,2.0,0.0,418.5,1920.0,0.0,0.0125,29.48,30.185000000000002,8.95,6.0,9.5,51.0,901.5,RA
769,2011-06-03,30.833333333333336,13.333333333333334,22.22222222222222,7.0,16.38888888888889,0.0,7.0,418.0,1920.5,0.0,0.095,29.34,30.035,10.4,16.5,11.05,69.5,902.5,RA
770,2011-06-04,33.05555555555556,18.61111111111111,25.833333333333336,14.0,17.77777777777778,0.0,13.5,418.0,1921.5,0.0,0.33999999999999997,29.345,30.009999999999998,2.2,26.0,8.3,61.0,903.5,TSRA
771,2011-06-05,29.166666666666664,16.38888888888889,23.055555555555557,8.0,12.777777777777779,0.0,8.5,417.0,1922.5,0.0,0.0075,29.384999999999998,30.07,2.9000000000000004,7.5,5.2,52.5,905.5,
772,2011-06-06,34.166666666666664,16.11111111111111,25.27777777777778,11.0,17.5,0.0,12.5,417.0,1923.0,0.0,0.0,29.185,29.884999999999998,8.15,20.0,9.149999999999999,62.0,906.0,
773,2011-06-07,35.55555555555556,24.444444444444443,30.27777777777778,20.0,18.055555555555557,0.0,21.5,417.0,1923.5,0.0,0.0,29.145,29.810000000000002,10.0,23.0,10.35,48.0,906.5,
774,2011-06-08,35.27777777777778,19.166666666666664,27.5,15.0,17.5,0.0,16.5,416.5,1924.5,0.0,0.43,29.165,29.805,10.45,23.5,12.75,54.5,908.0,TSRA BR
775,2011-06-09,20.555555555555557,10.555555555555555,15.833333333333332,-6.0,11.666666666666666,4.5,0.0,416.0,1924.5,0.05,1.55,29.310000000000002,29.990000000000002,7.5,4.0,12.25,76.5,908.5,RA TSRA BR
776,2011-06-10,21.111111111111114,10.555555555555555,15.833333333333332,-7.0,13.333333333333334,4.5,0.0,416.0,1925.5,0.0,0.48,29.235,29.93,6.25,2.0,7.75,85.5,909.5,BR RA TS TSRA HZ
777,2011-06-11,17.5,11.38888888888889,14.444444444444445,-10.0,12.222222222222221,7.0,0.0,416.0,1925.5,0.0,0.065,29.265,29.945,5.050000000000001,3.5,5.75,86.5,909.5,RA DZ FG+ TSRA FG BR
778,2011-06-12,17.77777777777778,10.277777777777779,14.166666666666668,-11.0,7.222222222222222,7.5,0.0,416.0,1926.5,0.0,0.0,29.41,30.095,8.850000000000001,2.5,9.4,63.0,910.5,BR
779,2011-06-13,21.944444444444443,12.777777777777779,17.5,-5.0,6.111111111111111,1.5,0.0,416.0,1926.5,0.0,0.0,29.415,30.11,7.75,6.0,8.25,47.0,910.5,
780,2011-06-14,25.0,13.055555555555555,19.166666666666664,-3.0,9.444444444444445,0.0,1.5,416.0,1927.5,0.0,0.0,29.28,30.005000000000003,7.8,9.0,8.45,53.5,911.5,
781,2011-06-15,21.944444444444443,13.88888888888889,18.055555555555557,-4.0,15.0,0.5,0.0,416.0,1927.5,0.0,0.8200000000000001,29.035,29.73,8.8,15.5,11.2,82.5,911.5,RA TSRA BR
782,2011-06-16,27.22222222222222,16.38888888888889,21.944444444444443,2.0,15.0,0.0,6.5,416.0,1928.5,0.0,0.035,29.085,29.755000000000003,6.05,27.5,8.3,65.0,912.5,RA BR
783,2011-06-17,27.77777777777778,16.666666666666668,22.22222222222222,2.0,15.555555555555555,0.0,7.0,416.0,1928.5,0.0,0.0,29.155,29.82,5.55,6.5,6.4,66.0,912.5,
784,2011-06-18,28.61111111111111,16.666666666666664,22.77777777777778,3.0,16.666666666666668,0.0,8.0,416.0,1928.5,0.0,0.0,29.130000000000003,29.810000000000002,4.55,7.0,6.4,68.0,912.5,
785,2011-06-19,27.77777777777778,17.77777777777778,22.77777777777778,2.0,18.333333333333332,0.0,8.0,416.0,1929.5,0.0,0.0,29.055,29.740000000000002,3.9,12.5,5.050000000000001,76.5,913.5,BR
786,2011-06-20,26.38888888888889,19.444444444444443,23.055555555555557,2.0,19.444444444444443,0.0,8.5,416.0,1929.5,0.0,0.705,29.04,29.71,7.1,16.0,8.8,80.0,913.5,RA TSRA BR
787,2011-06-21,31.666666666666668,19.72222222222222,25.833333333333336,8.0,21.11111111111111,0.0,13.5,416.0,1929.5,0.0,0.265,28.950000000000003,29.634999999999998,11.25,18.0,11.95,75.0,913.5,RA SQ TSRA BR
788,2011-06-22,23.333333333333336,18.333333333333336,21.111111111111114,-1.0,16.944444444444443,0.0,5.0,417.0,1930.0,0.0,0.02,28.92,29.59,12.75,21.0,13.4,77.0,913.0,RA
789,2011-06-23,21.944444444444443,16.944444444444443,19.72222222222222,-3.0,15.277777777777779,0.0,2.5,417.0,1930.0,0.0,0.030000000000000002,28.93,29.6,12.0,26.0,13.1,75.5,913.0,RA BR
790,2011-06-24,20.0,15.555555555555555,17.77777777777778,-7.0,13.055555555555557,1.0,0.0,417.0,1930.5,0.0,0.0,29.104999999999997,29.76,8.95,29.0,9.149999999999999,74.0,913.5,
791,2011-06-25,25.833333333333336,15.277777777777779,20.833333333333336,-2.0,11.38888888888889,0.0,4.5,417.0,1930.5,0.0,0.0025,29.245,29.915,3.2,9.5,5.199999999999999,55.0,913.5,RA
792,2011-06-26,26.944444444444443,15.833333333333334,21.38888888888889,-2.0,11.666666666666666,0.0,5.5,418.0,1930.5,0.0,0.0,29.255000000000003,29.935000000000002,6.15,9.0,6.95,54.0,912.5,
793,2011-06-27,26.944444444444443,18.888888888888886,23.055555555555557,2.0,17.5,0.0,8.5,418.0,1930.5,0.0,0.085,29.115,29.795,6.65,21.0,10.0,71.0,912.5,BR RA HZ
794,2011-06-28,27.22222222222222,17.77777777777778,22.5,1.0,11.944444444444443,0.0,7.5,419.0,1930.5,0.0,0.0,29.310000000000002,29.975,8.15,30.0,9.1,51.5,911.5,
795,2011-06-29,26.944444444444443,16.11111111111111,21.666666666666664,-1.0,13.055555555555557,0.0,6.0,419.0,1930.5,0.0,0.0,29.380000000000003,30.049999999999997,3.8,8.0,5.65,58.0,911.5,
796,2011-06-30,31.38888888888889,17.22222222222222,24.444444444444443,2.0,16.38888888888889,0.0,11.0,419.5,1930.5,0.0,0.017499999999999998,29.310000000000002,29.994999999999997,8.7,16.5,10.0,61.0,911.0,VCTS RA TSRA TS
797,2011-07-01,31.666666666666668,21.666666666666664,26.944444444444443,9.0,16.944444444444443,0.0,15.5,420.0,1930.0,0.0,0.005,29.275,29.955,12.350000000000001,18.0,12.850000000000001,54.5,910.0,RA TS
798,2011-07-02,34.166666666666664,22.22222222222222,28.333333333333332,11.0,21.38888888888889,0.0,18.0,420.5,1930.0,0.0,0.0,29.28,29.945,3.5,23.5,7.9,66.0,909.5,BR
799,2011-07-03,29.444444444444443,20.833333333333336,25.27777777777778,5.0,14.166666666666668,0.0,12.5,421.0,1930.0,0.0,0.0,29.305,29.97,4.550000000000001,2.5,6.0,50.0,909.0,
800,2011-07-04,31.38888888888889,19.166666666666664,25.27777777777778,5.0,12.222222222222221,0.0,12.5,422.0,1929.5,0.0,0.0,29.29,29.96,3.0999999999999996,6.0,4.4,44.5,907.5,FU
801,2011-07-05,33.05555555555556,19.72222222222222,26.666666666666668,8.0,15.277777777777779,0.0,15.0,422.0,1929.5,0.0,0.0,29.28,29.950000000000003,5.050000000000001,27.0,5.9,50.0,907.5,
802,2011-07-06,30.27777777777778,21.38888888888889,25.833333333333336,6.0,15.833333333333332,0.0,13.5,423.0,1929.0,0.0,0.0025,29.299999999999997,29.96,5.800000000000001,4.0,7.4,54.0,906.0,
803,2011-07-07,27.5,18.055555555555557,23.055555555555557,1.0,12.222222222222221,0.0,8.5,423.0,1929.0,0.0,0.037500000000000006,29.25,29.939999999999998,5.4,7.0,6.65,51.0,906.0,RA
804,2011-07-08,30.0,17.22222222222222,23.888888888888886,1.0,10.833333333333332,0.0,10.0,424.0,1928.5,0.0,0.0,29.195,29.869999999999997,5.15,5.0,6.25,43.5,904.5,
805,2011-07-09,32.5,17.77777777777778,25.27777777777778,3.0,15.0,0.0,12.5,425.0,1928.0,0.0,0.0,29.240000000000002,29.91,5.300000000000001,18.5,6.2,53.0,903.0,
806,2011-07-10,32.77777777777778,23.61111111111111,28.333333333333332,10.0,19.72222222222222,0.0,18.0,425.5,1928.0,0.0,0.005,29.205,29.880000000000003,8.55,19.0,8.899999999999999,60.0,902.5,HZ
807,2011-07-11,31.666666666666664,21.38888888888889,26.666666666666668,7.0,21.38888888888889,0.0,15.0,426.0,1927.0,0.0,0.26,29.15,29.814999999999998,5.4,24.5,8.25,73.0,901.0,BR TSRA HZ
808,2011-07-12,30.833333333333336,21.38888888888889,26.38888888888889,6.0,17.5,0.0,14.5,427.0,1927.0,0.0,0.01,29.28,29.93,5.05,3.0,7.35,58.0,900.0,RA
809,2011-07-13,23.333333333333332,18.055555555555557,20.833333333333336,-4.0,13.88888888888889,0.0,4.5,428.0,1926.0,0.0,0.0,29.375,30.049999999999997,11.05,4.0,11.55,64.5,898.0,
810,2011-07-14,27.77777777777778,16.666666666666664,22.5,-2.0,13.333333333333334,0.0,7.5,428.5,1926.0,0.0,0.0,29.325000000000003,30.009999999999998,6.9,9.5,8.35,56.0,897.5,
811,2011-07-15,30.27777777777778,21.38888888888889,26.11111111111111,5.0,15.555555555555555,0.0,14.0,429.0,1925.0,0.0,0.0025,29.299999999999997,29.97,5.800000000000001,9.5,6.75,52.0,896.0,
812,2011-07-16,31.944444444444443,22.5,27.22222222222222,6.0,15.833333333333332,0.0,16.0,430.0,1924.5,0.0,0.0025,29.35,30.009999999999998,2.95,19.0,3.5,49.5,894.5,RA
813,2011-07-17,35.0,21.944444444444443,28.61111111111111,8.0,20.555555555555557,0.0,18.5,431.0,1924.0,0.0,0.0,29.380000000000003,30.049999999999997,6.5,22.5,6.800000000000001,62.0,893.0,
814,2011-07-18,33.611111111111114,26.944444444444443,30.27777777777778,12.0,23.61111111111111,0.0,21.5,432.0,1923.0,0.0,0.0075,29.259999999999998,29.950000000000003,10.899999999999999,24.5,11.25,67.5,891.0,RA HZ
815,2011-07-19,33.611111111111114,25.833333333333336,30.0,12.0,22.5,0.0,21.0,433.0,1922.0,0.0,0.0,29.200000000000003,29.875,3.85,6.5,6.4,64.0,889.0,BR
816,2011-07-20,37.5,23.88888888888889,30.833333333333336,12.0,22.77777777777778,0.0,22.5,433.5,1922.0,0.0,0.01,29.115,29.79,8.3,23.0,10.3,62.0,888.5,HZ BR TS
817,2011-07-21,37.77777777777778,25.833333333333336,31.944444444444446,13.0,21.666666666666664,0.0,24.5,434.0,1921.0,0.0,0.01,29.130000000000003,29.785,5.75,27.0,9.4,54.5,887.0,TS
